受注番号,商品コード,個数
286314-20220611-0479682419,nalc-milklotion-f,1
286314-20220611-0501982401,makebalance-plane,1
286314-20220611-0417882429,null-bodywash,1
286314-20220611-0369882434,make_balance-f-cocoa,1
286314-20220611-0463282421,null-deodorant-gel,1
286314-20220611-0521082392,make_balance-f-matcha,1
286314-20220611-0521582386,makebalance-plane,1
286314-20220611-0479082411,null-deodorant-gel,1
286314-20220611-0490682400,null-facelotion-c,1
286314-20220611-0490682400,null-acne-facewash,1
286314-20220611-0128682537,null-remover-vio,1
286314-20220611-0498982387,fixit-shaker-mb_aw,1
286314-20220611-0494782390,nalc-handcream,1
286314-20220611-0487082391,null-honey-wax2,1
286314-20220611-0414682427,null-sunscreen,1
286314-20220611-0453082404,null-bodywash-re,1
286314-20220611-0324982433,null-allinonemist,1
286314-20220611-0441282404,null-deodorant-gel,1
286314-20220611-0405982417,null-remover-vio,1
286314-20220611-0440182400,make_balance-f-cocoa,1
286314-20220611-0435782400,daily_basic-f-coffee,1
286314-20220611-0057782539,null-remover-vio,1
286314-20220611-0092982535,null-remover-vio,1
286314-20220611-0406982401,make_balance-f-cocoa,1
286314-20220611-0400082409,null-remover-vio,1
286314-20220611-0377882416,make_balance-f-cocoa,1
286314-20220611-0368582415,feel_natural-f-cocoa,1
286314-20220611-0374282393,null-allinonemist,3
286314-20220611-0294582425,null-aftershave-lotion-c,1
286314-20220611-0294582425,null-remover-vio,1
286314-20220611-0317182415,make_balance-f-cocoa,1
286314-20220611-0317182415,fixit-shaker-mb_aw,1
286314-20220611-0363982389,null-sunscreen,1
286314-20220611-0363982389,null-remover-vio,1
286314-20220611-0361682387,null-aftershave-lotion,1
286314-20220611-0270482415,nalc-sunscreen-f,1
286314-20220611-0034782440,null-wrinklecream,1
286314-20220611-0269482401,daily_basic-f-banana,1
286314-20220611-0205382428,null-bodywash-re,1
286314-20220611-0005782443,daily_basic-f-strawberry,1
286314-20220611-0971182283,DD-EK02RLF2,1
286314-20220611-0938682295,null-deodorant-gel,2
286314-20220611-0227082415,null-cleansing,1
286314-20220611-0227082415,nalc-facewash,3
286314-20220611-0973682285,daily_basic-f-banana,1
286314-20220611-0235582404,null-bbcream,2
286314-20220611-0196182420,null-sunscreen,1
286314-20220611-0175582426,null-bbcream,2
286314-20220611-0234482396,daily_basic-f-vanilla,1
286314-20220611-0239982383,null-bbcream,2
286314-20220611-0216782399,null-bbcream,2
286314-20220611-0214082396,null-bbcream,2
286314-20220611-0950482280,null-bbcream,2
286314-20220611-0174882418,fixit-shaker-mb_aw,1
286314-20220611-0174882418,make_balance-f-cocoa,1
286314-20220611-0116882431,null-bbcream,2
286314-20220611-0180482401,makebalance-plane,1
286314-20220611-0172082409,nalc-milklotion-f,1
286314-20220611-0846982299,null-remover-vio,1
286314-20220611-0896782291,nalc-wrinklelotion,1
286314-20220611-0100682427,null-deodorant-gel,2
286314-20220611-0892882281,null-acne-facewash,1
286314-20220611-0136882414,null-deodorant-gel,1
286314-20220611-0104782420,null-bodywash-re,1
286314-20220611-0140282397,null-remover-vio,1
286314-20220611-0087182420,nalc-sunscreen-f,1
286314-20220611-0131182406,null-bodywash-re,1
286314-20220611-0087082418,null-remover-vio,1
286314-20220611-0142882387,fixit-shaker-mb_aw,1
286314-20220611-0142882387,make_balance-f-cocoa,1
286314-20220611-0836982296,null-perfume-cream,1
286314-20220611-0027182430,nalc-milklotion-f,1
286314-20220611-0083582408,null-remover-vio,1
286314-20220611-0831582284,daily_basic-f-coffee,1
286314-20220611-0831582284,think_simple-wpc,1
286314-20220611-0831582284,think_simple-wpi,1
286314-20220611-0831582284,feel_natural_plane,1
286314-20220611-0831582284,makebalance-plane,1
286314-20220611-0108482385,nalc-facewash,1
286314-20220611-0845282276,make_balance-f-cocoa,1
286314-20220611-0078582396,nalc-sunscreen-f,1
286314-20220611-0063682407,null-bbcream,1
286314-20220611-0105282381,null-bbcream,2
286314-20220611-0114782378,feel_natural_plane,5
286314-20220611-0082282389,fixit-shaker-mb_aw,1
286314-20220611-0082282389,make_balance-f-cocoa,1
286314-20220611-0080682390,nalc-facewash,1
286314-20220611-0058582398,daily_basic-f-coffee,1
286314-20220611-0029782414,daily_basic-f-coffee,1
286314-20220611-0058882391,null-perfume-cream,1
286314-20220611-0020882411,nalc-sunscreen-f,1
286314-20220611-0970382258,null-sunscreen,1
286314-20220611-0027582393,null-allinonemist,1
286314-20220611-0720982287,nalc-threeprotectgel,1
286314-20220611-0954982251,null-acne-facewash,1
286314-20220611-0954982251,null-facemilk,1
286314-20220611-0909182259,fixit-shaker-mb_aw,1
286314-20220611-0965082218,null-sunscreen,1
286314-20220611-0620882294,make_balance-f-matcha,1
286314-20220611-0908082256,make_balance-f-cocoa,1
286314-20220611-0915182252,null-aftershave-lotion,1
286314-20220611-0913682241,null-remover-vio,1
286314-20220611-0761282275,nalc-facewash,1
286314-20220611-0862982261,nalc-threeprotectgel,1
286314-20220611-0942582219,make_balance-f-cocoa,1
286314-20220611-0593582297,null-deodorant-gel,1
286314-20220611-0895082220,null-deodorant-gel,1
286314-20220611-0865882252,make_balance-f-matcha,1
286314-20220611-0854582256,null-wrinklecream,2
286314-20220611-0579082292,null-aftershave-lotion-c,1
286314-20220611-0579082292,null-remover-vio,1
286314-20220611-0893882230,null-acne-facewash-c,1
286314-20220611-0893882230,null-allinone-gel,1
286314-20220611-0609382282,nalc-handcream,1
286314-20220611-0577882298,null-remover-vio,1
286314-20220611-0876382233,makebalance-plane,1
286314-20220611-0629582278,null-naturalbb-01,1
286314-20220611-0850382244,nalc-milklotion-f,3
286314-20220611-0872482218,null-remover-vio,1
286314-20220611-0845782232,nalc-threeprotectgel,2
286314-20220611-0855682222,null-bodywash-re,3
286314-20220611-0855682225,DD-EK02RLF2,1
286314-20220611-0538582298,daily_basic-f-vanilla,1
286314-20220611-0780082258,feel_natural-f-cocoa,1
286314-20220611-0805082252,nalc-wrinklelotion,1
286314-20220611-0832582227,makebalance-plane,1
286314-20220611-0747882267,nalc-handcream,1
286314-20220611-0747882267,nalc-milklotion-f,1
286314-20220611-0777182260,nalc-moistlotion,1
286314-20220611-0777182260,nalc-milklotion-f,1
286314-20220611-0672682274,nalc-sunscreen-f,1
286314-20220611-0570082279,nalc-sunscreen-f,1
286314-20220611-0496782299,null-deodorant-gel,2
286314-20220611-0698282271,make_balance-f-cocoa,1
286314-20220611-0698282271,daily_basic-f-coffee,1
286314-20220611-0540082287,null-sunscreen,3
286314-20220611-0810982225,null-shoepowder,1
286314-20220611-0714182267,nalc-sunscreen-f,1
286314-20220611-0723082258,feel_natural-f-cocoa,1
286314-20220610-0779782225,nalc-milklotion-re,1
286314-20220610-0626382274,make_balance-f-cocoa,1
286314-20220610-0501482287,makebalance-plane,1
286314-20220610-0744382237,nalc-sunscreen-f,3
286314-20220610-0723582250,makebalance-plane,2
286314-20220610-0508382278,fixit-dailybasicplus-y,1
286314-20220610-0411782301,nalc-sunscreen-f,1
286314-20220610-0437682295,null-aftershave-lotion2,1
286314-20220610-0356682302,makebalance-plane,2
286314-20220610-0715482246,null-bbcream,1
286314-20220610-0607882273,nalc-facewash,1
286314-20220610-0469182283,null-acne-facewash,1
286314-20220610-0568282275,daily_basic-f-coffee,1
286314-20220610-0602082272,null-aftershave-lotion,1
286314-20220610-0691582234,nalc-milklotion-re,1
286314-20220610-0398282299,think_simple-wpi,1
286314-20220610-0432782288,null-remover-vio,1
286314-20220610-0690482234,null-bodywash-re,1
286314-20220610-0728582221,make_balance-f-cocoa,1
286314-20220610-0422982285,null-deodorant-gel,1
286314-20220610-0684182234,nalc-facewash,1
286314-20220610-0622182265,daily_basic-f-strawberry,1
286314-20220610-0378582296,DD-EFK-7D,1
286314-20220610-0639182251,nalc-sunscreen-f,1
286314-20220610-0639782235,make_balance-f-cocoa,1
286314-20220610-0618882253,null-remover-vio,1
286314-20220610-0658182229,make_balance-f-cocoa,1
286314-20220610-0344882296,null-deodorant-gel,1
286314-20220610-0340382294,null-shoepowder,2
286314-20220610-0619182226,nalc-sunscreen-f,1
286314-20220610-0572982263,makebalance-cocoa3,1
286314-20220610-0351082289,DD-EK01RLF2,1
286314-20220610-0613182232,nalc-sunscreen-f,3
286314-20220610-0379382278,nalc-sunscreen-f,1
286314-20220610-0584982247,make_balance-f-cocoa,1
286314-20220610-0556282258,nalc-facewash,1
286314-20220610-0496482272,null-collectivepen-02,1
286314-20220610-0577482244,feel_natural-f-cocoa,1
286314-20220610-0269082300,think_simple-wpc,1
286314-20220610-0468982271,daily_basic-f-banana,1
286314-20220610-0542482260,makebalance-plane,2
286314-20220610-0532382260,daily_basic-f-coffee,1
286314-20220610-0311382286,daily_basic-f-vanilla,1
286314-20220610-0309182284,nalc-sunscreen-f,1
286314-20220610-0567582237,daily_basic-f-banana,1
286314-20220610-0322482279,null-bodywash,1
286314-20220610-0519282245,think_simple-wpi,1
286314-20220610-0262682295,null-deodorant-gel,1
286314-20220610-0381582275,nalc-milklotion-f,1
286314-20220610-0283882287,null-allinonemist,1
286314-20220610-0285382281,make_balance-f-matcha,1
286314-20220610-0541082230,nalc-handcream,1
286314-20220610-0309182277,feel_natural-f-cocoa,2
286314-20220610-0479782245,null-remover-vio,1
286314-20220610-0475482253,null-remover-vio,1
286314-20220610-0429382269,nalc-facewash,3
286314-20220610-0214482296,null-bodywash,1
286314-20220610-0214482296,null-aftershave-lotion-c,1
286314-20220610-0214482296,null-remover-vio,1
286314-20220610-0251682287,make_balance-f-cocoa,1
286314-20220610-0251682287,make_balance-f-matcha,1
286314-20220610-0422382269,null-remover-vio,1
286314-20220610-0483282246,nalc-sunscreen-f,1
286314-20220610-0487482235,nalc-wrinkleserum,2
286314-20220610-0192482299,think_simple-wpc,1
286314-20220610-0494882220,make_balance-f-cocoa,1
286314-20220610-0450082247,fixit-shaker-mb_aw,1
286314-20220610-0450082247,make_balance-f-cocoa,1
286314-20220610-0469282224,daily_basic-plus_yogurt,1
286314-20220610-0431982245,feel_natural-f-matcha,1
286314-20220610-0198582288,think_simple-wpc,1
286314-20220610-0311582273,null-remover-vio,1
286314-20220610-0177282291,make_balance-f-cocoa,1
286314-20220610-0387282261,daily_basic-f-strawberry,1
286314-20220610-0446282221,makebalance-plane,1
286314-20220610-0434082233,nalc-milklotion-re,1
286314-20220610-0182982284,think_simple-wpi,1
286314-20220610-0349982267,make_balance-f-cocoa,1
286314-20220610-0376682257,feel_natural-f-cocoa,1
286314-20220610-0351582265,fafra-shoepowder,1
286314-20220610-0362982258,null-allinone-gel,1
286314-20220610-0443582219,null-deodorant-gel,2
286314-20220610-0443582219,null-bodywash-re,3
286314-20220610-0377382245,make_balance-f-cocoa,1
286314-20220610-0171482279,nalc-facewash,3
286314-20220610-0171482279,nalc-moistlotion,3
286314-20220610-0171482279,nalc-milklotion-re,1
286314-20220610-0267882271,daily_basic-f-coffee,1
286314-20220610-0403182218,null-remover-vio,1
286314-20220610-0168682278,DD-EK01RLF2,1
286314-20220610-0355382251,null-sunscreen,1
286314-20220610-0327682256,null-honey-wax2,1
286314-20220610-0285082265,think_simple-wpi,2
286314-20220610-0333982241,make_balance-f-cocoa,1
286314-20220610-0336682239,aimmx-eyeshadow-02,1
286314-20220610-0275682270,nalc-milklotion-re,1
286314-20220610-0038682300,makebalance-plane,3
286314-20220610-0330182223,null-bodywash-re,3
286314-20220610-0263382265,daily_basic-f-strawberry,1
286314-20220610-0110782279,think_simple-wpc,2
286314-20220610-0079082286,null-allinonemist,1
286314-20220610-0244582268,null-honey-wax2,1
286314-20220610-0261282261,make_balance-f-cocoa,1
286314-20220610-0260182261,make_balance-f-cocoa,1
286314-20220610-0149682274,make_balance-f-cocoa,1
286314-20220610-0966182215,nalc-facewash,1
286314-20220610-0313782219,daily_basic-f-strawberry,1
286314-20220610-0283582226,nalc-milklotion-f,1
286314-20220610-0223182258,nalc-facewash,1
286314-20220610-0007382291,think_simple-wpc,2
286314-20220610-0007382291,makebalance-plane,1
286314-20220610-0126082273,makebalance-plane,1
286314-20220610-0237982241,make_balance-f-cocoa,1
286314-20220610-0047582278,make_balance-f-matcha,1
286314-20220610-0018682287,fafra-mask-gray,1
286314-20220610-0018682287,fafra-mask-darkgray,1
286314-20220610-0018682287,fafra-mask-white,1
286314-20220610-0219082248,feel_natural-f-matcha,1
286314-20220610-0219082248,feel_natural-f-cocoa,1
286314-20220610-0962682214,null-honey-wax2,1
286314-20220610-0234282234,feel_natural-f-cocoa,1
286314-20220610-0219682243,null-deodorant-gel,1
286314-20220610-0183982257,daily_basic-f-coffee,1
286314-20220610-0936782211,null-remover-vio,1
286314-20220610-0202782240,fafra-shoepowder,1
286314-20220610-0012482278,DD-EFK-7D,1
286314-20220610-0221482221,null-bbcream,2
286314-20220610-0203182224,null-remover-vio,1
286314-20220610-0123282269,nalc-milklotion-re,1
286314-20220610-0180882234,null-handcream-01,1
286314-20220610-0164482236,nalc-facewash,1
286314-20220610-0151382243,null-remover-vio,1
286314-20220610-0124882254,null-acne-facewash,1
286314-20220610-0151982236,nalc-sunscreen-f,1
286314-20220610-0151982236,null-bodywash,1
286314-20220610-0157982225,null-deodorant-gel,1
286314-20220610-0084682265,nalc-milklotion-f,1
286314-20220610-0151382230,daily_basic-f-banana,1
286314-20220610-0937182191,null-remover-vio,1
286314-20220610-0911282200,nalc-sunscreen-f,1
286314-20220610-0083082259,null-allinonemist,1
286314-20220610-0891982203,null-wrinklecream,1
286314-20220610-0047782266,nalc-wrinklelotion,1
286314-20220610-0047782266,null-facemilk,1
286314-20220610-0881682198,null-deodorant-gel,1
286314-20220610-0988082185,daily_basic-f-coffee,1
286314-20220610-0083982235,null-remover-vio,1
286314-20220610-0975182186,nalc-milklotion-f,1
286314-20220610-0780682215,nalc-wrinklecream,1
286314-20220610-0071182242,make_balance-f-cocoa,1
286314-20220610-0862582198,make_balance-f-cocoa,1
286314-20220610-0862582198,make_balance-f-matcha,1
286314-20220610-0026482264,daily_basic-f-fruitsmix,1
286314-20220610-0864882197,makebalance-cocoa3,1
286314-20220610-0059582236,fafra-og-bodycream,1
286314-20220610-0842182198,nalc-milklotion-f,1
286314-20220610-0842182198,null-facelotion,1
286314-20220610-0011682258,think_simple-wpi,1
286314-20220610-0991982168,daily_basic-f-coffee,1
286314-20220610-0969182184,make_balance-f-cocoa,1
286314-20220610-0039982232,null-bodywash-re,1
286314-20220610-0819282202,null-remover-vio,1
286314-20220610-0035482230,think_simple-wpc,2
286314-20220610-0022182237,null-bodywash,1
286314-20220610-0050482218,null-honey-wax2,1
286314-20220610-0771082207,feel_natural-f-cocoa,1
286314-20220610-0939882183,daily_basic-f-banana,1
286314-20220610-0983982174,makebalance-matcha3,1
286314-20220610-0765282206,nalc-sunscreen-f,1
286314-20220610-0860882186,null-deodorant-gel,1
286314-20220610-0821782192,nalc-milklotion-f,1
286314-20220610-0002582218,make_balance-f-cocoa,1
286314-20220610-0984982133,null-handcream-01,1
286314-20220610-0718682207,IS-BTEP05-f-W,1
286314-20220610-0890982177,feel_natural_plane,1
286314-20220610-0936082140,feel_natural-f-matcha,1
286314-20220610-0936082140,feel_natural-f-cocoa,1
286314-20220610-0725782206,daily_basic-f-banana,1
286314-20220610-0938382151,nalc-threeprotectgel,1
286314-20220610-0942482135,nalc-milklotion-re,1
286314-20220610-0896382166,daily_basic-f-banana,1
286314-20220610-0885282173,nalc-sunscreen-f,1
286314-20220610-0855382179,null-deodorant-gel,1
286314-20220610-0926682133,nalc-sunscreen-f,1
286314-20220610-0825382181,null-acne-facewash,1
286314-20220610-0887482156,null-acne-facewash,1
286314-20220610-0599682215,nalc-sunscreen-f,1
286314-20220610-0915282132,null-remover-vio,1
286314-20220610-0853482174,nalc-sunscreen-f,1
286314-20220610-0639982207,think_simple-wpi,2
286314-20220610-0800782183,null-aftershave-lotion,1
286314-20220610-0652382200,nalc-milklotion-f,1
286314-20220610-0888782132,make_balance-f-cocoa,1
286314-20220610-0786482177,daily_basic-f-coffee,1
286314-20220610-0552682215,nalc-milklotion-re,1
286314-20220610-0589282212,null-sunscreen,1
286314-20220610-0832382148,nalc-handcream,1
286314-20220610-0678282192,daily_basic-f-strawberry,1
286314-20220610-0806682173,null-deodorant-gel,1
286314-20220610-0632682199,null-remover-vio,1
286314-20220610-0569282213,nalc-milklotion-re,1
286314-20220610-0563682212,null-deodorant-gel,2
286314-20220610-0737882181,nalc-sunscreen-f,1
286314-20220610-0615182196,null-sunscreen,1
286314-20220610-0617882190,daily_basic-f-vanilla,1
286314-20220610-0596182205,null-sunscreen,1
286314-20220610-0746282168,null-sunscreen,1
286314-20220610-0745582171,nalc-milklotion-f,1
286314-20220610-0766482150,think_simple-wpi,1
286314-20220610-0762582139,null-sunscreen,1
286314-20220610-0706982183,null-bbcream,1
286314-20220610-0552182207,null-bbcream,1
286314-20220610-0801582132,null-acne-facewash,1
286314-20220610-0736482161,null-deodorant-gel,1
286314-20220610-0572682194,daily_basic-f-vanilla,5
286314-20220610-0728282139,null-deodorant-gel,1
286314-20220610-0516882208,fixit-shaker-mb_aw,1
286314-20220610-0516882208,make_balance-f-cocoa,1
286314-20220610-0732582165,null-remover-vio,1
286314-20220610-0732582165,null-honey-wax,1
286314-20220610-0710082160,null-remover-vio,1
286314-20220610-0727182154,null-honey-wax2,1
286314-20220610-0701482173,makebalance-plane,3
286314-20220610-0686582167,daily_basic-f-coffee,1
286314-20220610-0675182178,make_balance-f-cocoa,1
286314-20220610-0515082205,null-bbcream,1
286314-20220610-0515082205,null-acne-facewash,1
286314-20220610-0699082156,null-aftershave-lotion-c,1
286314-20220610-0699082156,null-remover-vio,3
286314-20220610-0686882155,null-remover-vio,3
286314-20220610-0643282177,null-bbcream,2
286314-20220610-0447282214,null-facemilk,1
